step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
1132,979520,18112,0.017573318845478168,1.0,1.0,,,,,,,,,
1133,980304,18128,0.017098979168740865,1.0,1.0,,,,,,,,,
1134,981216,18144,0.012720220022081523,1.0,1.0,,,,,,,,,
1135,982128,18160,0.01513376542734816,1.0,1.0,,,,,,,,,
1136,982912,18176,0.015760478601446505,0.9375,0.9375,,,,,,,,,
1137,983824,18192,0.013476796598455354,0.9375,0.9375,0.018678519109745977,1.0,1.0,,,,,,
1138,984736,18208,0.013804003803716278,1.0,1.0,,,,,,,,,
1139,985648,18224,0.014132526426541147,1.0,1.0,,,,,,,,,
1140,986560,18240,0.014738010694283599,1.0,1.0,,,,,,,,,
1141,987472,18256,0.012064685827390774,1.0,1.0,,,,,,,,,
1142,988384,18272,0.016054054438081045,0.9375,0.9375,,,,,,,,,
1143,989168,18288,0.017603243922353518,1.0,1.0,,,,,,,,,
1144,990336,18304,0.01523844331934476,1.0,1.0,,,,,,,,,
1145,990992,18320,0.019404305824107952,0.9375,0.9375,0.011923438848254104,1.0,1.0,,,,,,
1146,991904,18336,0.015313548686831626,0.9375,0.9375,,,,,,,,,
1147,992816,18352,0.016344285738576627,1.0,1.0,,,,,,,,,
1148,993728,18368,0.011254893469086338,1.0,1.0,,,,,,,,,
1149,994640,18384,0.011277375333557568,1.0,1.0,,,,,,,,,
1150,995552,18400,0.01620655034089232,1.0,1.0,,,,,,,,,
1151,996464,18416,0.01638789024213334,1.0,1.0,,,,,,,,,
1152,997248,18432,0.016309638336271446,0.9375,0.9375,,,,,,,,,
1153,998160,18448,0.016321047110441682,0.8125,0.8125,0.01838979879316756,1.0,1.0,,,,,,
1154,999200,18464,0.01251434005739565,1.0,1.0,,,,,,,,,
1155,999984,18480,0.020160954762036595,1.0,1.0,,,,,,,,,
1156,1000768,18496,0.017104603335671435,1.0,1.0,,,,,,,,,
1157,1001680,18512,0.014005021193752144,1.0,1.0,,,,,,,,,
1158,1002464,18528,0.01581641282998007,1.0,1.0,,,,,,,,,
1159,1003120,18544,0.02141675894585434,0.8125,0.8125,,,,,,,,,
1160,1004032,18560,0.01481565349519087,1.0,1.0,,,,,,,,,
1161,1005072,18576,0.011437611255541852,1.0,1.0,0.013402328316594232,1.0,1.0,,,,,,
1162,1005984,18592,0.01695477788165139,0.9375,0.9375,,,,,,,,,
1163,1006768,18608,0.014602201856814552,1.0,1.0,,,,,,,,,
1164,1007552,18624,0.015314920166977093,0.875,0.875,,,,,,,,,
1165,1008592,18640,0.013294380268828494,1.0,1.0,,,,,,,,,
1166,1009632,18656,0.01439949369618315,1.0,1.0,,,,,,,,,
1167,1010416,18672,0.016830902317171402,1.0,1.0,,,,,,,,,
1168,1011200,18688,0.013469888375188291,1.0,1.0,,,,,,,,,
1169,1012112,18704,0.016826344051498555,1.0,1.0,0.02079746747698275,1.0,1.0,,,,,,
1170,1012896,18720,0.018930625204924095,0.9375,0.9375,,,,,,,,,
1171,1013936,18736,0.016069120284889226,1.0,1.0,,,,,,,,,
1172,1014720,18752,0.017825555039650238,1.0,1.0,,,,,,,,,
1173,1015376,18768,0.01997243793029756,0.9375,0.9375,,,,,,,,,
1174,1016416,18784,0.016172728241762864,1.0,1.0,,,,,,,,,
1175,1017328,18800,0.016338864435244318,0.9375,0.9375,,,,,,,,,
1176,1018368,18816,0.013688238994013453,1.0,1.0,,,,,,,,,
1177,1019152,18832,0.017152713777985964,1.0,1.0,0.014651936057338688,1.0,1.0,,,,,,
1178,1020064,18848,0.015658819750624005,0.9375,0.9375,,,,,,,,,
1179,1020848,18864,0.017502013127258565,0.9375,0.9375,,,,,,,,,
1180,1021888,18880,0.015009843550081003,0.9375,0.9375,,,,,,,,,
1181,1022800,18896,0.014742376069564094,1.0,1.0,,,,,,,,,
1182,1023712,18912,0.015356393159928164,1.0,1.0,,,,,,,,,
1183,1024496,18928,0.017857580281642246,0.9375,0.9375,,,,,,,,,
1184,1025536,18944,0.01248800664745886,0.9375,0.9375,,,,,,,,,
1185,1026448,18960,0.016549892101760142,0.875,0.875,0.016989065025938176,1.0,1.0,,,,,,
1186,1027360,18976,0.01277503458549546,0.9375,0.9375,,,,,,,,,
1187,1028144,18992,0.016612397021415717,1.0,1.0,,,,,,,,,
1188,1029056,19008,0.014098149874843752,0.875,0.875,,,,,,,,,
1189,1029712,19024,0.01544593907336764,0.9375,0.9375,,,,,,,,,
1190,1030496,19040,0.01851680312333696,1.0,1.0,,,,,,,,,
1191,1031280,19056,0.014164347474331316,1.0,1.0,,,,,,,,,
1192,1032448,19072,0.01534736783293337,0.9375,0.9375,,,,,,,,,
1193,1033360,19088,0.011905893808937437,1.0,1.0,0.0160811069964714,1.0,1.0,,,,,,
1194,1034272,19104,0.01517801401224178,0.875,0.875,,,,,,,,,
1195,1035184,19120,0.015554504881366182,0.9375,0.9375,,,,,,,,,
1196,1036224,19136,0.013879770808056743,0.875,0.875,,,,,,,,,
1197,1036752,19152,0.021315512472310658,1.0,1.0,,,,,,,,,
1198,1037536,19168,0.014205308597297517,1.0,1.0,,,,,,,,,
1199,1038448,19184,0.013225168182102537,1.0,1.0,,,,,,,,,
1200,1039232,19200,0.01622436374147294,1.0,1.0,,,,,,,,,
1201,1040016,19216,0.0176080753849525,1.0,1.0,0.013886450748412393,1.0,1.0,,,,,,
1202,1040928,19232,0.01630362815705145,0.9375,0.9375,,,,,,,,,
1203,1041840,19248,0.0141814409171884,0.9375,0.9375,,,,,,,,,
1204,1042624,19264,0.01431571807173166,0.875,0.875,,,,,,,,,
1205,1043280,19280,0.01816078418643599,1.0,1.0,,,,,,,,,
1206,1044192,19296,0.01322623071857111,1.0,1.0,,,,,,,,,
1207,1044976,19312,0.014983489497664572,1.0,1.0,,,,,,,,,
1208,1045760,19328,0.019372638230515094,1.0,1.0,,,,,,,,,
1209,1046544,19344,0.010966157898424693,1.0,1.0,0.018250208794896708,1.0,1.0,,,,,,
1210,1047456,19360,0.01383447036781545,0.9375,0.9375,,,,,,,,,
1211,1048240,19376,0.01634365949191365,1.0,1.0,,,,,,,,,
1212,1049024,19392,0.015884427956851514,0.9375,0.9375,,,,,,,,,
1213,1049936,19408,0.016019010666106,1.0,1.0,,,,,,,,,
1214,1051104,19424,0.012902063965330767,1.0,1.0,,,,,,,,,
1215,1052016,19440,0.015890798691662593,1.0,1.0,,,,,,,,,
1216,1053056,19456,0.012148431541397607,1.0,1.0,,,,,,,,,
1217,1053968,19472,0.014932202927900928,0.9375,0.9375,0.01771470065036619,1.0,1.0,,,,,,
1218,1054624,19488,0.019984736764034807,0.875,0.875,,,,,,,,,
1219,1055664,19504,0.012681936313641123,1.0,1.0,,,,,,,,,
1220,1056448,19520,0.01591350438740889,1.0,1.0,,,,,,,,,
1221,1057232,19536,0.014260026127529907,1.0,1.0,,,,,,,,,
1222,1058400,19552,0.015390817633378085,0.9375,0.9375,,,,,,,,,
1223,1059184,19568,0.015165002164549439,1.0,1.0,,,,,,,,,
1224,1060096,19584,0.01572837801205982,1.0,1.0,,,,,,,,,
1225,1061008,19600,0.01506752117324715,1.0,1.0,0.017095651097197354,1.0,1.0,,,,,,
1226,1061920,19616,0.015580027520689807,1.0,1.0,,,,,,,,,
1227,1062576,19632,0.018431503009343188,0.9375,0.9375,,,,,,,,,
1228,1063104,19648,0.016674754342933033,1.0,1.0,,,,,,,,,
1229,1064016,19664,0.014750585589001861,1.0,1.0,,,,,,,,,
1230,1064928,19680,0.01723449120448509,1.0,1.0,,,,,,,,,
1231,1065840,19696,0.01662798771683847,1.0,1.0,,,,,,,,,
1232,1066624,19712,0.015913018909955053,0.9375,0.9375,,,,,,,,,
1233,1067408,19728,0.01703833531027776,1.0,1.0,0.016810226199850817,1.0,1.0,,,,,,
1234,1068320,19744,0.01462098263936645,1.0,1.0,,,,,,,,,
1235,1068976,19760,0.01505074462796894,1.0,1.0,,,,,,,,,
1236,1069632,19776,0.02109052577437015,1.0,1.0,,,,,,,,,
1237,1070416,19792,0.016169658728940182,1.0,1.0,,,,,,,,,
1238,1071072,19808,0.019455167359417998,1.0,1.0,,,,,,,,,
1239,1071856,19824,0.017783108679921257,0.9375,0.9375,,,,,,,,,
1240,1072640,19840,0.017196148058633235,0.875,0.875,,,,,,,,,
1241,1073808,19856,0.010286064148498225,1.0,1.0,0.015879969181360226,0.9375,0.9375,,,,,,
1242,1074592,19872,0.01907694490798213,1.0,1.0,,,,,,,,,
1243,1075504,19888,0.014978103044376741,1.0,1.0,,,,,,,,,
1244,1076288,19904,0.015510678989524252,0.9375,0.9375,,,,,,,,,
1245,1077072,19920,0.016108451793666444,1.0,1.0,,,,,,,,,
1246,1077984,19936,0.016043315744247704,1.0,1.0,,,,,,,,,
1247,1078640,19952,0.019991345680823884,1.0,1.0,,,,,,,,,
1248,1079424,19968,0.016995048151853546,1.0,1.0,,,,,,,,,
1249,1080080,19984,0.015615403173967923,1.0,1.0,0.019859536661666663,1.0,1.0,,,,,,
1250,1080736,20000,0.017683041267665945,1.0,1.0,,,,,,,,,
1251,1081776,20016,0.01155808863901605,0.9375,0.9375,,,,,,,,,
1252,1082432,20032,0.01824301017658777,1.0,1.0,,,,,,,,,
1253,1083344,20048,0.013938020113827472,0.9375,0.9375,,,,,,,,,
1254,1084000,20064,0.018940680833358186,0.875,0.875,,,,,,,,,
1255,1084912,20080,0.015139767531480238,1.0,1.0,,,,,,,,,
1256,1085824,20096,0.014955812521477584,0.875,0.875,,,,,,,,,
1257,1086608,20112,0.014321020081987232,1.0,1.0,0.012372694503429427,1.0,1.0,,,,,,
1258,1087264,20128,0.018559901424345555,0.9375,0.9375,,,,,,,,,
1259,1088304,20144,0.015137159990847167,1.0,1.0,,,,,,,,,
1260,1089216,20160,0.013202620924237546,1.0,1.0,,,,,,,,,
1261,1090128,20176,0.01595765924591045,1.0,1.0,,,,,,,,,
1262,1090912,20192,0.017836059935814393,1.0,1.0,,,,,,,,,
1263,1091824,20208,0.0159926677823026,0.9375,0.9375,,,,,,,,,
1264,1092864,20224,0.010733896722866908,1.0,1.0,,,,,,,,,
1265,1094032,20240,0.011936227046473895,0.9375,0.9375,0.016317031805741185,1.0,1.0,,,,,,
1266,1094816,20256,0.018014716419906995,1.0,1.0,,,,,,,,,
1267,1095600,20272,0.021423670221628704,1.0,1.0,,,,,,,,,
1268,1096384,20288,0.020080275341900416,0.875,0.875,,,,,,,,,
1269,1097168,20304,0.01487305941631366,1.0,1.0,,,,,,,,,
1270,1097952,20320,0.015465364441410568,1.0,1.0,,,,,,,,,
1271,1098864,20336,0.014241313313661977,1.0,1.0,,,,,,,,,
1272,1099648,20352,0.013678016975787141,0.875,0.875,,,,,,,,,
1273,1100816,20368,0.011928950074334983,1.0,1.0,0.017060149250221656,1.0,1.0,,,,,,
1274,1101600,20384,0.017169039109634677,0.9375,0.9375,,,,,,,,,
1275,1102512,20400,0.013724853689525723,0.9375,0.9375,,,,,,,,,
1276,1103552,20416,0.012095079378379375,1.0,1.0,,,,,,,,,
1277,1104592,20432,0.015444958667128566,0.9375,0.9375,,,,,,,,,
1278,1105504,20448,0.016681710964219682,0.9375,0.9375,,,,,,,,,
1279,1106288,20464,0.015983728643757238,1.0,1.0,,,,,,,,,
1280,1107072,20480,0.019407363113837152,0.875,0.875,,,,,,,,,
1281,1107984,20496,0.017521366999835097,0.9375,0.9375,0.01445253317466028,1.0,1.0,,,,,,
1282,1108768,20512,0.017129477257537835,1.0,1.0,,,,,,,,,
1283,1109552,20528,0.01922919754433733,0.9375,0.9375,,,,,,,,,
1284,1110592,20544,0.016565358655908826,0.9375,0.9375,,,,,,,,,
1285,1111504,20560,0.017724729766915297,0.9375,0.9375,,,,,,,,,
1286,1112544,20576,0.014415235807164875,1.0,1.0,,,,,,,,,
1287,1113200,20592,0.01829424591369286,0.9375,0.9375,,,,,,,,,
1288,1114112,20608,0.013009366439128372,1.0,1.0,,,,,,,,,
1289,1115024,20624,0.01369419965994719,1.0,1.0,0.016381747809925476,1.0,1.0,,,,,,
1290,1115680,20640,0.01827159958980843,1.0,1.0,,,,,,,,,
1291,1116592,20656,0.012127892449383464,1.0,1.0,,,,,,,,,
1292,1117376,20672,0.017163101048941688,1.0,1.0,,,,,,,,,
1293,1118288,20688,0.014062129713936196,1.0,1.0,,,,,,,,,
1294,1119200,20704,0.01551452410256173,1.0,1.0,,,,,,,,,
1295,1119984,20720,0.013014955350813354,0.9375,0.9375,,,,,,,,,
1296,1120896,20736,0.016037134176908916,1.0,1.0,,,,,,,,,
1297,1121680,20752,0.017877695123963446,1.0,1.0,0.016901472059641032,1.0,1.0,,,,,,
1298,1122592,20768,0.016143851423866328,0.9375,0.9375,,,,,,,,,
1299,1123504,20784,0.012707930881036356,1.0,1.0,,,,,,,,,
1300,1124160,20800,0.01751108012753582,0.9375,0.9375,,,,,,,,,
1301,1124816,20816,0.0190771607979087,0.9375,0.9375,,,,,,,,,
1302,1125728,20832,0.016747934158722912,1.0,1.0,,,,,,,,,
1303,1126640,20848,0.012455335251060304,0.875,0.875,,,,,,,,,
1304,1127424,20864,0.01743023741888337,1.0,1.0,,,,,,,,,
1305,1128464,20880,0.014578855257662351,1.0,1.0,0.016415775133117472,1.0,1.0,,,,,,
1306,1129248,20896,0.017313793072690185,1.0,1.0,,,,,,,,,
1307,1130160,20912,0.01456452884732412,1.0,1.0,,,,,,,,,
1308,1131072,20928,0.01593940118588909,0.9375,0.9375,,,,,,,,,
1309,1131728,20944,0.019227909213349357,0.9375,0.9375,,,,,,,,,
1310,1132512,20960,0.0192750487097679,0.9375,0.9375,,,,,,,,,
1311,1133552,20976,0.012991801606032204,1.0,1.0,,,,,,,,,
1312,1134464,20992,0.014412474759962513,1.0,1.0,,,,,,,,,
1313,1135504,21008,0.016578475074058706,1.0,1.0,0.018352513605194933,1.0,1.0,,,,,,
1314,1136416,21024,0.016047132877216878,1.0,1.0,,,,,,,,,
1315,1137200,21040,0.015057634649099377,1.0,1.0,,,,,,,,,
1316,1138112,21056,0.01606164406973491,1.0,1.0,,,,,,,,,
1317,1139152,21072,0.015744152442615657,1.0,1.0,,,,,,,,,
1318,1140064,21088,0.01842324027183678,1.0,1.0,,,,,,,,,
1319,1140848,21104,0.01843134632517508,1.0,1.0,,,,,,,,,
1320,1141760,21120,0.011636191616378772,1.0,1.0,,,,,,,,,
1321,1142672,21136,0.017822070640329854,1.0,1.0,0.01710374540738466,1.0,1.0,,,,,,
1322,1143584,21152,0.01833959036047126,1.0,1.0,,,,,,,,,
1323,1144368,21168,0.015138059553243035,1.0,1.0,,,,,,,,,
1324,1145024,21184,0.01942525034472504,1.0,1.0,,,,,,,,,
1325,1146064,21200,0.013001275886094787,1.0,1.0,,,,,,,,,
1326,1147104,21216,0.015589371620361432,0.9375,0.9375,,,,,,,,,
1327,1147760,21232,0.016611154440096657,0.9375,0.9375,,,,,,,,,
1328,1148544,21248,0.0175837013684374,1.0,1.0,,,,,,,,,
1329,1149456,21264,0.013644898852159701,0.9375,0.9375,0.021353047065760567,1.0,1.0,,,,,,
1330,1150368,21280,0.015614734240329295,0.9375,0.9375,,,,,,,,,
1331,1151152,21296,0.015926238060131784,0.9375,0.9375,,,,,,,,,
1332,1152064,21312,0.014861313150743363,1.0,1.0,,,,,,,,,
1333,1152720,21328,0.017119741630934864,1.0,1.0,,,,,,,,,
1334,1153632,21344,0.015362949058474079,1.0,1.0,,,,,,,,,
1335,1154544,21360,0.016214575182912975,0.9375,0.9375,,,,,,,,,
1336,1155328,21376,0.017649596549051728,1.0,1.0,,,,,,,,,
1337,1156368,21392,0.012269525439295388,1.0,1.0,0.01649148070229986,1.0,1.0,,,,,,
1338,1157280,21408,0.016319521985033874,0.9375,0.9375,,,,,,,,,
1339,1158320,21424,0.014073004841505218,0.9375,0.9375,,,,,,,,,
1340,1159232,21440,0.01202474241405906,1.0,1.0,,,,,,,,,
1341,1160016,21456,0.017381612580910887,1.0,1.0,,,,,,,,,
1342,1161056,21472,0.012924717656964723,0.9375,0.9375,,,,,,,,,
1343,1162096,21488,0.014683731980743566,1.0,1.0,,,,,,,,,
1344,1162880,21504,0.016714730661050285,1.0,1.0,,,,,,,,,
1345,1163664,21520,0.016457770981208562,1.0,1.0,0.01890277082291388,1.0,1.0,,,,,,
1346,1164576,21536,0.01618616985411131,0.9375,0.9375,,,,,,,,,
1347,1165488,21552,0.01806392805584363,1.0,1.0,,,,,,,,,
1348,1166272,21568,0.01613767147014363,1.0,1.0,,,,,,,,,
1349,1167184,21584,0.014043435674471517,1.0,1.0,,,,,,,,,
1350,1168096,21600,0.013495402527387535,1.0,1.0,,,,,,,,,
1351,1169136,21616,0.019442162011419413,1.0,1.0,,,,,,,,,
1352,1169920,21632,0.017261518567203784,1.0,1.0,,,,,,,,,
1353,1170704,21648,0.015561975662945688,1.0,1.0,0.021455759067342244,1.0,1.0,,,,,,
1354,1171616,21664,0.013942016988500975,1.0,1.0,,,,,,,,,
1355,1172656,21680,0.013217873648591647,0.9375,0.9375,,,,,,,,,
1356,1173568,21696,0.016331228296349434,1.0,1.0,,,,,,,,,
1357,1174480,21712,0.01701399861104761,1.0,1.0,,,,,,,,,
1358,1175264,21728,0.016604874522904656,1.0,1.0,,,,,,,,,
1359,1176048,21744,0.015026240032112346,1.0,1.0,,,,,,,,,
1360,1176960,21760,0.018033932968301147,1.0,1.0,,,,,,,,,
1361,1177872,21776,0.019511673370753668,1.0,1.0,0.013841549056260501,1.0,1.0,,,,,,
1362,1178784,21792,0.01653849764432943,1.0,1.0,,,,,,,,,
1363,1179696,21808,0.01810120547195911,1.0,1.0,,,,,,,,,
1364,1180352,21824,0.018382869209888155,1.0,1.0,,,,,,,,,
1365,1181136,21840,0.015657436108593197,0.9375,0.9375,,,,,,,,,
1366,1182048,21856,0.011132595704534164,1.0,1.0,,,,,,,,,
1367,1182832,21872,0.013990007470282487,0.9375,0.9375,,,,,,,,,
1368,1183744,21888,0.014102866881642879,0.875,0.875,,,,,,,,,
1369,1184656,21904,0.013422127490929013,1.0,1.0,0.019262116450531414,1.0,1.0,,,,,,
1370,1185568,21920,0.013175962371756052,1.0,1.0,,,,,,,,,
1371,1186480,21936,0.01366076436259049,0.9375,0.9375,,,,,,,,,
1372,1187392,21952,0.019097412296163657,0.9375,0.9375,,,,,,,,,
1373,1188304,21968,0.012735066465674448,1.0,1.0,,,,,,,,,
1374,1189216,21984,0.017027027195804244,0.9375,0.9375,,,,,,,,,
1375,1190128,22000,0.01588245362288026,1.0,1.0,,,,,,,,,
1376,1191168,22016,0.011239421929075358,0.9375,0.9375,,,,,,,,,
1377,1192080,22032,0.014889029968316052,0.9375,0.9375,0.016137479582001596,1.0,1.0,,,,,,
1378,1192864,22048,0.016913682873221713,0.9375,0.9375,,,,,,,,,
1379,1193520,22064,0.017615479245958524,1.0,1.0,,,,,,,,,
1380,1194176,22080,0.019547387000155438,1.0,1.0,,,,,,,,,
1381,1195088,22096,0.013132901888511402,1.0,1.0,,,,,,,,,
1382,1196000,22112,0.01277711294908542,0.9375,0.9375,,,,,,,,,
1383,1196912,22128,0.016105680931107168,1.0,1.0,,,,,,,,,
1384,1197952,22144,0.017346809875868202,1.0,1.0,,,,,,,,,
1385,1198992,22160,0.01403909814765707,1.0,1.0,0.0154590346861569,1.0,1.0,,,,,,
1386,1200032,22176,0.013598393489639583,1.0,1.0,,,,,,,,,
1387,1200944,22192,0.01574653602057896,1.0,1.0,,,,,,,,,
1388,1201856,22208,0.012852587080979552,1.0,1.0,,,,,,,,,
1389,1202640,22224,0.016511229297202213,0.875,0.875,,,,,,,,,
1390,1203552,22240,0.01427426717155626,1.0,1.0,,,,,,,,,
1391,1204336,22256,0.01693254792522268,0.9375,0.9375,,,,,,,,,
1392,1204992,22272,0.015445547896863528,1.0,1.0,,,,,,,,,
1393,1205776,22288,0.022422214068088794,0.9375,0.9375,0.010212399697847848,1.0,1.0,,,,,,
1394,1206560,22304,0.017924890547708378,1.0,1.0,,,,,,,,,
1395,1207344,22320,0.016255678285021453,1.0,1.0,,,,,,,,,
1396,1208256,22336,0.014548399389818363,0.9375,0.9375,,,,,,,,,
1397,1209040,22352,0.016383229056646693,1.0,1.0,,,,,,,,,
1398,1209952,22368,0.014476102785574168,1.0,1.0,,,,,,,,,
1399,1210736,22384,0.018594460714747595,1.0,1.0,,,,,,,,,
1400,1211904,22400,0.015320880768475839,1.0,1.0,,,,,,,,,
1401,1212816,22416,0.013202495473986785,0.9375,0.9375,0.017207234818317433,1.0,1.0,,,,,,
1402,1213600,22432,0.014561360210591042,1.0,1.0,,,,,,,,,
1403,1214512,22448,0.01611733787982181,0.9375,0.9375,,,,,,,,,
1404,1215296,22464,0.01634145749951303,1.0,1.0,,,,,,,,,
1405,1216208,22480,0.01151051549633724,1.0,1.0,,,,,,,,,
1406,1217120,22496,0.01403488808688953,1.0,1.0,,,,,,,,,
1407,1217776,22512,0.0199455872073206,0.9375,0.9375,,,,,,,,,
1408,1218688,22528,0.016099753104033852,1.0,1.0,,,,,,,,,
1409,1219600,22544,0.012331909242390828,0.9375,0.9375,0.012483936675101432,1.0,1.0,,,,,,
1410,1220768,22560,0.012910960842520339,1.0,1.0,,,,,,,,,
1411,1221552,22576,0.01583193885496415,0.9375,0.9375,,,,,,,,,
1412,1222336,22592,0.018376647631526456,1.0,1.0,,,,,,,,,
1413,1223376,22608,0.013095169159637888,0.9375,0.9375,,,,,,,,,
1414,1224160,22624,0.01660945292073766,1.0,1.0,,,,,,,,,
1415,1224816,22640,0.01682129069448493,1.0,1.0,,,,,,,,,
1416,1225984,22656,0.013584442876783669,1.0,1.0,,,,,,,,,
1417,1227024,22672,0.013973793326116547,1.0,1.0,0.016828919726455182,1.0,1.0,,,,,,
1418,1227808,22688,0.01808979480807468,1.0,1.0,,,,,,,,,
1419,1228976,22704,0.011830929033217683,1.0,1.0,,,,,,,,,
1420,1229888,22720,0.014829165907769115,1.0,1.0,,,,,,,,,
1421,1230672,22736,0.014131205092109566,1.0,1.0,,,,,,,,,
1422,1231328,22752,0.020523275413023186,1.0,1.0,,,,,,,,,
1423,1232368,22768,0.011838831403733301,1.0,1.0,,,,,,,,,
1424,1233152,22784,0.015531788326526144,1.0,1.0,,,,,,,,,
1425,1233936,22800,0.01852347899354186,1.0,1.0,0.014063204516090277,1.0,1.0,,,,,,
1426,1234720,22816,0.016412134161966203,1.0,1.0,,,,,,,,,
1427,1235504,22832,0.018197847893889525,1.0,1.0,,,,,,,,,
1428,1236288,22848,0.019639556417428625,1.0,1.0,,,,,,,,,
1429,1236944,22864,0.020546050608935672,1.0,1.0,,,,,,,,,
1430,1237856,22880,0.018710196764676633,0.9375,0.9375,,,,,,,,,
1431,1238640,22896,0.016336436356693324,1.0,1.0,,,,,,,,,
1432,1239680,22912,0.015162679053862371,0.9375,0.9375,,,,,,,,,
1433,1240464,22928,0.015808870331330573,0.9375,0.9375,0.01707979863985756,1.0,1.0,,,,,,
1434,1241504,22944,0.015087818073821015,1.0,1.0,,,,,,,,,
1435,1242416,22960,0.016928646832574706,1.0,1.0,,,,,,,,,
1436,1243200,22976,0.018500350124247642,1.0,1.0,,,,,,,,,
1437,1244112,22992,0.016440434278224,0.9375,0.9375,,,,,,,,,
1438,1245024,23008,0.015011800648094617,1.0,1.0,,,,,,,,,
1439,1245680,23024,0.02009620858395914,1.0,1.0,,,,,,,,,
1440,1246592,23040,0.015712550619405637,1.0,1.0,,,,,,,,,
1441,1247504,23056,0.016275423273069876,1.0,1.0,0.01359911301523891,1.0,1.0,,,,,,
1442,1248416,23072,0.014412219532038731,1.0,1.0,,,,,,,,,
1443,1249200,23088,0.01988156209089875,1.0,1.0,,,,,,,,,
1444,1249984,23104,0.012468234405589201,1.0,1.0,,,,,,,,,
1445,1250896,23120,0.01506885687541563,1.0,1.0,,,,,,,,,
1446,1251808,23136,0.01405502985422206,1.0,1.0,,,,,,,,,
1447,1252592,23152,0.015266062095406726,1.0,1.0,,,,,,,,,
1448,1253376,23168,0.019025232387418333,1.0,1.0,,,,,,,,,
1449,1254160,23184,0.015169969834329902,0.875,0.875,0.01496040126244164,1.0,1.0,,,,,,
1450,1254816,23200,0.01622803054496575,1.0,1.0,,,,,,,,,
1451,1255600,23216,0.015287048161505903,1.0,1.0,,,,,,,,,
1452,1256512,23232,0.017244042841993674,1.0,1.0,,,,,,,,,
1453,1257168,23248,0.019630044726290617,1.0,1.0,,,,,,,,,
1454,1258080,23264,0.013568849681850225,1.0,1.0,,,,,,,,,
1455,1258992,23280,0.015808629317676102,0.9375,0.9375,,,,,,,,,
1456,1259648,23296,0.020744689292908135,1.0,1.0,,,,,,,,,
1457,1260560,23312,0.016245221235417294,0.9375,0.9375,0.018085106442741545,1.0,1.0,,,,,,
1458,1261600,23328,0.014372005991268578,1.0,1.0,,,,,,,,,
1459,1262256,23344,0.01672793345575137,1.0,1.0,,,,,,,,,
1460,1263168,23360,0.014728647340638485,1.0,1.0,,,,,,,,,
1461,1264080,23376,0.014575247690194406,1.0,1.0,,,,,,,,,
1462,1264864,23392,0.016702010787618526,0.9375,0.9375,,,,,,,,,
1463,1265648,23408,0.01444899387754397,1.0,1.0,,,,,,,,,
1464,1266432,23424,0.01855704550885264,1.0,1.0,,,,,,,,,
1465,1267344,23440,0.017948880975879506,1.0,1.0,0.016973054761814838,1.0,1.0,,,,,,
1466,1268128,23456,0.015783867475641956,1.0,1.0,,,,,,,,,
1467,1269040,23472,0.013229234375479971,0.9375,0.9375,,,,,,,,,
1468,1269824,23488,0.017066382550960966,1.0,1.0,,,,,,,,,
1469,1270736,23504,0.015358727697694547,1.0,1.0,,,,,,,,,
1470,1271776,23520,0.012036633569954406,1.0,1.0,,,,,,,,,
1471,1272560,23536,0.01585694575104977,1.0,1.0,,,,,,,,,
1472,1273344,23552,0.014314472548103307,1.0,1.0,,,,,,,,,
1473,1274256,23568,0.01493428486213332,1.0,1.0,0.01348963879121331,1.0,1.0,,,,,,
1474,1275168,23584,0.01738371808839386,1.0,1.0,,,,,,,,,
1475,1275952,23600,0.018236845610172265,1.0,1.0,,,,,,,,,
1476,1276608,23616,0.016618744508984762,1.0,1.0,,,,,,,,,
1477,1277520,23632,0.01844826988660154,1.0,1.0,,,,,,,,,
1478,1278304,23648,0.01576541450552697,0.9375,0.9375,,,,,,,,,
1479,1279088,23664,0.0174247971033925,1.0,1.0,,,,,,,,,
1480,1280128,23680,0.011713301454739602,1.0,1.0,,,,,,,,,
1481,1280912,23696,0.016209680653190676,1.0,1.0,0.01667273358249293,1.0,1.0,,,,,,
1482,1281696,23712,0.019007425256964864,1.0,1.0,,,,,,,,,
1483,1282608,23728,0.01601175388309777,0.875,0.875,,,,,,,,,
1484,1283520,23744,0.014584129355171362,1.0,1.0,,,,,,,,,
1485,1284560,23760,0.01447326786531118,1.0,1.0,,,,,,,,,
1486,1285472,23776,0.013864402603428454,1.0,1.0,,,,,,,,,
1487,1286512,23792,0.01598441518406017,0.875,0.875,,,,,,,,,
1488,1287424,23808,0.013723700643602746,0.9375,0.9375,,,,,,,,,
1489,1288336,23824,0.016890483932262158,1.0,1.0,0.019190916726756897,1.0,1.0,,,,,,
1490,1289376,23840,0.012345911851167606,1.0,1.0,,,,,,,,,
1491,1290160,23856,0.016369119438118442,0.9375,0.9375,,,,,,,,,
1492,1290816,23872,0.016480046086818502,1.0,1.0,,,,,,,,,
1493,1291728,23888,0.015133741570326719,0.9375,0.9375,,,,,,,,,
1494,1292512,23904,0.01858429452255687,1.0,1.0,,,,,,,,,
